parcel_id,village,lat,lon,elevation_m,slope_deg,slope_score,lulc_class,lulc_name,lulc_score,ghi_kwh_m2_yr,pv_yield_kwh_kwp,ghi_score,ghi_daily,temp_c,temp_score,power_dist_km,power_score,road_dist_km,road_score,sources
KLK-0062,Thirukoilur,11.69263,78.66684,868.0,2.7,4,30,Grassland,3,1990.6,1487.0,4,5.442,26.84,2,7.179,2,3.631,2,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0063,Thirukoilur,11.69263,78.70368,562.0,3.92,3,20,Shrubland,3,1991.3,1476.0,4,5.442,26.84,2,8.977,2,1.381,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0064,Thirukoilur,11.69263,78.74053,431.0,2.62,4,10,Tree cover,2,1991.3,1476.0,4,5.442,26.84,2,9.416,2,2.307,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0065,Thirukoilur,11.69263,78.77737,210.0,6.21,3,20,Shrubland,3,1965.2,1458.0,3,5.442,26.84,2,7.695,2,2.58,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0066,Thirukoilur,11.69263,78.81421,162.0,0.49,4,10,Tree cover,2,1965.2,1458.0,3,5.442,26.84,2,5.448,2,0.84,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0067,Thirukoilur,11.69263,78.85105,162.0,0.39,4,40,Cropland,3,1977.0,1457.0,3,5.442,26.84,2,2.018,3,0.327,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0068,Thirukoilur,11.69263,78.88789,138.0,0.25,4,40,Cropland,3,1977.0,1457.0,3,5.442,26.84,2,0.492,4,0.018,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0069,Thirukoilur,11.69263,78.92474,129.0,0.16,4,40,Cropland,3,1977.0,1457.0,3,5.442,26.84,2,2.062,3,0.539,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0070,Thirukoilur,11.69263,78.96158,116.0,0.21,4,40,Cropland,3,1977.0,1457.0,3,5.442,26.84,2,5.336,2,0.695,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0071,Rishivandiyam,11.69263,78.99842,100.0,0.19,4,10,Tree cover,2,1951.2,1440.0,2,5.401,26.84,2,7.215,2,0.715,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0072,Rishivandiyam,11.69263,79.03526,100.0,0.16,4,40,Cropland,3,1951.2,1440.0,2,5.401,26.84,2,3.337,3,0.497,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0073,Rishivandiyam,11.69263,79.07211,93.0,0.1,4,60,Bare/sparse veg,4,1951.2,1440.0,2,5.401,28.12,1,0.452,4,0.906,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0074,Rishivandiyam,11.69263,79.10895,95.0,0.15,4,40,Cropland,3,1951.2,1440.0,2,5.401,28.12,1,3.056,3,0.143,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0075,Rishivandiyam,11.69263,79.14579,87.0,0.06,4,20,Shrubland,3,1951.2,1441.0,2,5.401,28.12,1,6.319,2,0.034,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0076,Rishivandiyam,11.69263,79.18263,87.0,0.01,4,40,Cropland,3,1951.2,1441.0,2,5.401,28.12,1,7.464,2,0.085,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0077,Rishivandiyam,11.69263,79.21947,86.0,0.11,4,40,Cropland,3,1951.1,1442.0,2,5.401,28.12,1,3.411,3,0.457,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0078,Rishivandiyam,11.69263,79.25632,74.0,0.1,4,60,Bare/sparse veg,4,1951.1,1442.0,2,5.401,28.12,1,0.203,4,0.506,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0079,Rishivandiyam,11.69263,79.29316,73.0,0.18,4,40,Cropland,3,1937.0,1434.0,1,5.401,28.12,1,1.748,4,0.102,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0080,Rishivandiyam,11.69263,79.33,73.0,0.18,4,40,Cropland,3,1937.0,1434.0,1,5.401,28.12,1,1.739,4,0.071,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0081,Thirukoilur,11.71684,78.63,1018.0,0.33,4,10,Tree cover,2,1990.6,1487.0,4,5.442,26.84,2,9.109,2,0.157,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0082,Thirukoilur,11.71684,78.66684,1018.0,1.69,4,10,Tree cover,2,1990.6,1487.0,4,5.442,26.84,2,9.783,2,3.762,2,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0083,Thirukoilur,11.71684,78.70368,786.0,4.07,3,20,Shrubland,3,1991.3,1476.0,4,5.442,26.84,2,11.275,1,0.162,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0084,Thirukoilur,11.71684,78.74053,503.0,3.5,3,20,Shrubland,3,1991.3,1476.0,4,5.442,26.84,2,12.101,1,2.562,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0085,Thirukoilur,11.71684,78.77737,768.0,2.2,4,10,Tree cover,2,1965.2,1458.0,3,5.442,26.84,2,9.811,2,2.56,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0086,Thirukoilur,11.71684,78.81421,195.0,4.09,3,10,Tree cover,2,1965.2,1458.0,3,5.442,26.84,2,6.865,2,3.299,2,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0087,Thirukoilur,11.71684,78.85105,195.0,0.38,4,40,Cropland,3,1977.0,1457.0,3,5.442,26.84,2,3.682,3,2.135,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0088,Thirukoilur,11.71684,78.88789,146.0,0.49,4,10,Tree cover,2,1977.0,1457.0,3,5.442,26.84,2,0.303,4,0.746,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0089,Thirukoilur,11.71684,78.92474,132.0,0.21,4,60,Bare/sparse veg,4,1977.0,1457.0,3,5.442,26.84,2,0.513,4,1.391,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0090,Thirukoilur,11.71684,78.96158,120.0,0.15,4,50,Built-up,1,1977.0,1457.0,3,5.442,26.84,2,4.315,3,0.363,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0091,Rishivandiyam,11.71684,78.99842,114.0,0.11,4,30,Grassland,3,1951.2,1440.0,2,5.401,26.84,2,8.001,2,0.999,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0092,Rishivandiyam,11.71684,79.03526,114.0,0.14,4,40,Cropland,3,1951.2,1440.0,2,5.401,26.84,2,4.347,3,1.497,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0093,Rishivandiyam,11.71684,79.07211,102.0,0.22,4,40,Cropland,3,1951.2,1440.0,2,5.401,28.12,1,1.705,4,0.105,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0094,Rishivandiyam,11.71684,79.10895,109.0,0.25,4,40,Cropland,3,1951.2,1440.0,2,5.401,28.12,1,1.565,4,0.006,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0095,Rishivandiyam,11.71684,79.14579,86.0,0.2,4,40,Cropland,3,1951.2,1441.0,2,5.401,28.12,1,5.228,2,0.045,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0096,Rishivandiyam,11.71684,79.18263,86.0,0.12,4,40,Cropland,3,1951.2,1441.0,2,5.401,28.12,1,5.008,2,0.297,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0097,Rishivandiyam,11.71684,79.21947,81.0,0.13,4,20,Shrubland,3,1951.1,1442.0,2,5.401,28.12,1,3.478,3,0.619,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0098,Rishivandiyam,11.71684,79.25632,70.0,0.22,4,60,Bare/sparse veg,4,1951.1,1442.0,2,5.401,28.12,1,0.134,4,1.189,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0099,Rishivandiyam,11.71684,79.29316,56.0,0.22,4,40,Cropland,3,1937.0,1434.0,1,5.401,28.12,1,0.138,4,0.565,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0100,Rishivandiyam,11.71684,79.33,56.0,0.19,4,40,Cropland,3,1937.0,1434.0,1,5.401,28.12,1,0.333,4,0.419,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0101,Thirukoilur,11.74105,78.63,899.0,1.26,4,10,Tree cover,2,1989.8,1488.0,4,5.442,26.3,2,11.793,1,0.129,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0102,Thirukoilur,11.74105,78.66684,899.0,1.76,4,10,Tree cover,2,1989.8,1488.0,4,5.442,26.3,2,12.41,1,2.923,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0103,Thirukoilur,11.74105,78.70368,728.0,1.17,4,20,Shrubland,3,1989.5,1475.0,4,5.442,26.3,2,13.699,1,0.268,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0104,Thirukoilur,11.74105,78.74053,760.0,4.54,3,20,Shrubland,3,1989.5,1475.0,4,5.442,26.3,2,12.36,1,0.162,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0105,Thirukoilur,11.74105,78.77737,219.0,7.13,3,10,Tree cover,2,1971.1,1462.0,3,5.442,26.3,2,9.565,2,0.058,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0106,Thirukoilur,11.74105,78.81421,176.0,0.37,4,10,Tree cover,2,1971.1,1462.0,3,5.442,26.3,2,6.989,2,2.268,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0107,Thirukoilur,11.74105,78.85105,176.0,0.25,4,40,Cropland,3,1973.6,1455.0,3,5.442,26.3,2,3.347,3,2.605,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0108,Thirukoilur,11.74105,78.88789,156.0,0.29,4,10,Tree cover,2,1973.6,1455.0,3,5.442,26.3,2,0.422,4,1.056,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0109,Thirukoilur,11.74105,78.92474,138.0,0.24,4,60,Bare/sparse veg,4,1974.0,1455.0,3,5.442,26.3,2,0.128,4,0.226,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0110,Thirukoilur,11.74105,78.96158,123.0,0.2,4,50,Built-up,1,1974.0,1455.0,3,5.442,26.3,2,3.227,3,0.2,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0111,Rishivandiyam,11.74105,78.99842,110.0,0.1,4,30,Grassland,3,1955.5,1444.0,2,5.401,26.3,2,6.369,2,0.426,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0112,Rishivandiyam,11.74105,79.03526,110.0,0.05,4,40,Cropland,3,1955.5,1444.0,2,5.401,26.3,2,4.796,3,0.364,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0113,Rishivandiyam,11.74105,79.07211,113.0,0.12,4,40,Cropland,3,1955.5,1443.0,2,5.401,27.85,1,2.006,3,0.16,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0114,Rishivandiyam,11.74105,79.10895,116.0,0.13,4,40,Cropland,3,1955.5,1443.0,2,5.401,27.85,1,1.145,4,0.003,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0115,Rishivandiyam,11.74105,79.14579,98.0,0.18,4,40,Cropland,3,1955.5,1444.0,2,5.401,27.85,1,3.935,3,0.293,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0116,Rishivandiyam,11.74105,79.18263,98.0,0.18,4,40,Cropland,3,1955.5,1444.0,2,5.401,27.85,1,2.356,3,0.139,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0117,Rishivandiyam,11.74105,79.21947,80.0,0.26,4,20,Shrubland,3,1955.4,1445.0,2,5.401,27.85,1,1.509,4,0.894,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0118,Rishivandiyam,11.74105,79.25632,62.0,0.2,4,60,Bare/sparse veg,4,1955.4,1445.0,2,5.401,27.85,1,0.589,4,1.271,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0119,Rishivandiyam,11.74105,79.29316,55.0,0.05,4,40,Cropland,3,1944.9,1439.0,1,5.401,27.85,1,0.319,4,0.479,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0120,Rishivandiyam,11.74105,79.33,55.0,0.01,4,40,Cropland,3,1944.9,1439.0,1,5.401,27.85,1,2.454,3,1.101,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0121,Thirukoilur,11.76526,78.63,899.0,1.24,4,10,Tree cover,2,1989.8,1488.0,4,5.442,26.3,2,14.479,1,0.141,4,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
KLK-0122,Thirukoilur,11.76526,78.66684,899.0,1.74,4,10,Tree cover,2,1989.8,1488.0,4,5.442,26.3,2,15.034,1,1.425,3,"{'elevation': 'NASA SRTM30m via OpenTopoData.org', 'lulc': 'ESA WorldCover 2020 v100 via Terrascope WMS', 'solar': 'PVGIS API v5.2 ERA5 + NASA POWER v8 MERRA-2', 'power': 'OpenStreetMap Overpass API', 'roads': 'OpenStreetMap Overpass API'}"
